34.0353492|-118.4531139
34.0432978|-118.4585423
34.0752774|-118.3848669
34.0618386|-118.4100165
34.0718080|-118.4639130
34.0685124|-118.4005326
34.0552541|-118.3918107
34.0584714|-118.4912862
34.0836202|-118.4198483
34.0800507|-118.3821561
34.0433895|-118.4842433
34.0685097|-118.4039792
34.0905397|-118.4120271
34.0468163|-118.4472752
34.0376958|-118.4566048
34.0913604|-118.3914569
34.0645811|-118.4738165
34.0744165|-118.4783414
34.0723556|-118.4876727
34.0869227|-118.4836921
34.0505071|-118.4348823
34.0805867|-118.4206182
34.0414298|-118.4838109
34.0780894|-118.4688500
34.0542903|-118.3884388
34.0647090|-118.4245120
34.0696847|-118.4607382
34.0656292|-118.4115897
34.0819635|-118.3807348
34.0831265|-118.4244973
34.0703561|-118.4685486
34.0357772|-118.4561995
34.0794904|-118.3815718
34.0533596|-118.4792194
34.0441570|-118.4869998
34.0550808|-118.4803801
34.0924892|-118.3867056
34.0485757|-118.3951271
34.0723651|-118.3858201
34.0809128|-118.3901585
34.0465466|-118.4499312
34.0677749|-118.4016140
34.0691988|-118.3961321
34.0785186|-118.4602544
34.0397070|-118.4568701
34.0798827|-118.3910059
34.0530179|-118.4424176
34.0419145|-118.4602446
34.0628380|-118.4872707
34.0464213|-118.4682792
34.0707892|-118.3935209
34.0538473|-118.4240205
34.0628500|-118.4996460
34.0495761|-118.3895863
34.0840582|-118.4258913
34.0614317|-118.4774285
34.0752729|-118.3858302
34.0476742|-118.4480443
34.0498886|-118.4355236
34.0413889|-118.3825446
34.0555848|-118.4182698
34.0571000|-118.4002640
34.0706400|-118.4359031
34.0610538|-118.4184171
34.0398334|-118.3829455
34.0799716|-118.3822518
34.0842483|-118.3897911
34.0384409|-118.4903255
34.0816872|-118.4481972
34.0449366|-118.4860588
34.0735817|-118.4585059
34.0850564|-118.4250065
34.0895824|-118.4305914
34.0454389|-118.4223370
34.0692560|-118.3897190
34.0538152|-118.4335074
34.0760014|-118.4041239
34.0407874|-118.4478185
34.0692360|-118.3847551
34.0388859|-118.4974725
34.0693185|-118.3962507
34.0434156|-118.4994193
34.0514198|-118.3842001
34.0926919|-118.4043135
34.0696268|-118.4749122
34.0622229|-118.3897163
34.0468518|-118.4890604
34.0649968|-118.4045603
34.0807036|-118.4178842
34.0678204|-118.4015479
34.0427109|-118.4927746
34.0798620|-118.4483637
34.0899854|-118.4178011
34.0509884|-118.4164566
34.0742657|-118.4068966
34.0520507|-118.4371763
34.0920286|-118.3914547
34.0489924|-118.4926697
34.0546294|-118.4246869
34.0765621|-118.3935548
34.0652430|-118.4931783
34.0771579|-118.3950644
34.0832370|-118.4508045
34.0451500|-118.4680707
34.0806162|-118.3897562
34.0696229|-118.3826903
34.0914211|-118.3865896
34.0572747|-118.4979129
34.0609365|-118.3835902
34.0370574|-118.4502754
34.0589338|-118.4738556
34.0751832|-118.4832178
34.0760077|-118.4155763
34.0547121|-118.4957230
34.0641333|-118.4527160
34.0593960|-118.4729973
34.0482695|-118.4470661
34.0836304|-118.4385798
34.0622288|-118.3979831
34.0522117|-118.4003363
34.0522382|-118.4162590
34.0410353|-118.4833496
34.0575703|-118.4259002
34.0696097|-118.4525302
34.0709994|-118.4382350
34.0815297|-118.4163807
34.0861725|-118.4411955
34.0823606|-118.4787635
34.0723638|-118.3867846
34.0591115|-118.4165073
34.0779277|-118.3809418
34.0555196|-118.4341298
34.0643994|-118.4775523
34.0649753|-118.3938498
34.0649746|-118.3959312
34.0801932|-118.4159600
34.0906704|-118.4159599
34.0484702|-118.3835038
34.0693651|-118.4889834
34.0586253|-118.4260243
34.0501347|-118.4439104
34.0622281|-118.3969507
34.0872300|-118.3855464
34.0708283|-118.3806189
34.0444767|-118.4452533
34.0821486|-118.4948252
34.0574812|-118.4220303
34.0540279|-118.4958857
34.0409449|-118.4095794
34.0513524|-118.4214394
34.0515090|-118.4839130
34.0575114|-118.5037632
34.0858169|-118.4517127
34.0723632|-118.3806069
34.0460562|-118.4390244
34.0622258|-118.3938209
34.0649738|-118.3980056
34.0569825|-118.4977067
34.0469457|-118.3950742
34.0571462|-118.3979801
34.0459981|-118.4480132
34.0556842|-118.4128441
34.0573572|-118.4449851
34.0753477|-118.4053258
34.0506684|-118.4430140
34.0684297|-118.4662551
34.0512854|-118.4929720
34.0626582|-118.4600964
34.0530175|-118.4050033
34.0650190|-118.4621338
34.0458134|-118.3863374
34.0524557|-118.3903279
34.0414202|-118.4903773
34.0533425|-118.4040239
34.0434797|-118.4878356
34.0629305|-118.3824108
34.0604797|-118.4940621
34.0622214|-118.3876615
34.0802658|-118.3973711
34.0811145|-118.4599458
34.0862638|-118.4112910
34.0771574|-118.3935465
34.0722614|-118.4132793
34.0649893|-118.4012567
34.0393066|-118.4465378
34.0441116|-118.4833551
34.0712494|-118.4610110
34.0605712|-118.4545338
34.0672971|-118.4497256
34.0524447|-118.3942876
34.0461524|-118.4925496
34.0420561|-118.5011699
34.0512868|-118.4273737
34.0468693|-118.4950154
34.0431928|-118.4958717
34.0507131|-118.4682693
34.0455088|-118.4519183
34.0669548|-118.4646654
34.0488289|-118.3855074
34.0501971|-118.4359823
34.0439353|-118.4703566
34.0630437|-118.4829536
34.0550862|-118.4337562
34.0501550|-118.3985844
34.0393055|-118.4929872
34.0793277|-118.3897428
34.0775318|-118.4390318
34.0604121|-118.3991138
34.0535080|-118.4925140
34.0635285|-118.4775097
34.0706677|-118.4744109
34.0771645|-118.3909882
34.0559335|-118.4636610
34.0793303|-118.3846373
34.0708023|-118.3909609
34.0477436|-118.3905482
34.0692383|-118.3837771
34.0772937|-118.4578748
34.0660665|-118.4385079
34.0478170|-118.4183873
34.0708125|-118.3886994
34.0409085|-118.4758832
34.0664592|-118.4641296
34.0696620|-118.4289089
34.0394911|-118.4890064
34.0766136|-118.4029440
34.0554150|-118.4232217
34.0763272|-118.3961930
34.0542730|-118.3931841
34.0907744|-118.4292072
34.0372361|-118.4167419
34.0739965|-118.4972916
34.0542610|-118.3964553
34.0692223|-118.3995118
34.0720943|-118.3837981
34.0746834|-118.4600300
34.0692458|-118.3886939
34.0552608|-118.3863274
34.0622200|-118.3856286
34.0752946|-118.3887405
34.0487389|-118.4345405
34.0712986|-118.4138486
34.0653348|-118.4582365
34.0639721|-118.4593657
34.0906092|-118.3931752
34.0425336|-118.4199013
34.0524531|-118.3874660
34.0535443|-118.4762969
34.0799897|-118.4344481
34.0726424|-118.4639048
34.0402250|-118.4880989
34.0691080|-118.4579130
34.0588126|-118.4604244
34.0755429|-118.4836746
34.0708093|-118.3867316
34.0845550|-118.3846919
34.0766519|-118.4804963
34.0415989|-118.3836501
34.0538545|-118.3838275
34.0622334|-118.4034769
34.0460505|-118.3988128
34.0405433|-118.4518392
34.0828888|-118.3897871
34.0781190|-118.3935599
34.0901569|-118.3844616
34.0688418|-118.4300912
34.0786516|-118.3877155
34.0512388|-118.4605487
34.0428387|-118.4581467
34.0484377|-118.4946008
34.0799051|-118.4053723
34.0649911|-118.4108459
34.0559277|-118.4787845
34.0622296|-118.3991134
34.0635577|-118.4765724
34.0746709|-118.4163051
34.0836320|-118.4269950
34.0848859|-118.4039734
34.0845359|-118.4476041
34.0864077|-118.4516158
34.0904591|-118.4345724
34.0402723|-118.4486799
34.0430634|-118.4049164
34.0570949|-118.3928422
34.0491856|-118.3919480
34.0666168|-118.4395786
34.0716975|-118.4095592
34.0498686|-118.4288448
34.0864606|-118.4023071
34.0410610|-118.3909017
34.0896533|-118.4190999
34.0431418|-118.4365175
34.0785734|-118.4397060
34.0545330|-118.4116697
34.0728407|-118.4955040
34.0800268|-118.4140820
34.0697861|-118.4645158
34.0594147|-118.4862280
34.0477904|-118.4648474
34.0557299|-118.4440342
34.0894544|-118.3855926
34.0846281|-118.4215760
34.0606770|-118.4197828
34.0471592|-118.4875246
34.0565069|-118.4190741
34.0886488|-118.4748265
34.0476100|-118.3986110
34.0416939|-118.4499119
34.0921259|-118.3998607
34.0868909|-118.4287304
34.0649943|-118.4034622
34.0609403|-118.3813799
34.0649760|-118.3917921
34.0643841|-118.4540266
34.0743587|-118.4118363
34.0524536|-118.3864315
34.0495380|-118.3893833
34.0489846|-118.4388481
34.0771846|-118.3868117
34.0633892|-118.4588624
34.0508337|-118.3985774
34.0837730|-118.3875621
34.0408879|-118.4579166
34.0593042|-118.4825366
34.0705995|-118.3975194
34.0820617|-118.4529283
34.0546892|-118.4826570
34.0773295|-118.4146481
34.0448457|-118.4943790
34.0682495|-118.4567265
34.0451257|-118.4529655
34.0578469|-118.4761778
34.0870294|-118.4302199
34.0394310|-118.4862737
34.0899545|-118.4038378
34.0774230|-118.4610789
34.0526909|-118.4211294
34.0427975|-118.4886776
34.0419023|-118.4860503
34.0752856|-118.3867908
34.0569916|-118.4391861
34.0754416|-118.4923924
34.0629438|-118.3813755
34.0525098|-118.4642894
34.0491954|-118.4195824
34.0469517|-118.3949695
34.0503492|-118.3942535
34.0502436|-118.4264405
34.0784575|-118.4135278
34.0432369|-118.4000767
34.0833168|-118.4243203
34.0555244|-118.4222217
34.0419797|-118.4530759
34.0560908|-118.4805176
34.0650017|-118.4067212
34.0725851|-118.4891226
34.0657367|-118.4609303
34.0674926|-118.4391894
34.0530816|-118.4790435
34.0613598|-118.4997739
34.0592984|-118.4375855
34.0517513|-118.4790008
34.0758976|-118.4581746
34.0542939|-118.3874617
34.0821208|-118.3835934
34.0419251|-118.4459159
34.0653576|-118.4776006
34.0433416|-118.4471534
34.0538660|-118.4796699
34.0645901|-118.4598992
34.0400100|-118.4160110
34.0839726|-118.4596223
34.0547559|-118.5041521
34.0425011|-118.4967245
34.0814757|-118.3936830
34.0897874|-118.4646725
34.0420305|-118.4560096
34.0855782|-118.3863773
34.0401100|-118.4205110
34.0583791|-118.4247578
34.0918257|-118.4332578
34.0493042|-118.4391545
34.0771839|-118.3877315
34.0814968|-118.3855008
34.0780208|-118.4792594
34.0629345|-118.3782817
34.0814413|-118.3910521
34.0519425|-118.4441524
34.0721933|-118.4396273
34.0818094|-118.4411391
34.0704409|-118.4651016
34.0629363|-118.3835602
34.0789976|-118.3922754
34.0549624|-118.3990762
34.0683189|-118.4536522
34.0848890|-118.3897784
34.0845263|-118.4850906
34.0407587|-118.4846377
34.0598090|-118.4354120
34.0552537|-118.3928398
34.0803358|-118.5012089
34.0430693|-118.4923038
34.0615702|-118.4762832
34.0789148|-118.4372943
34.0397592|-118.4598215
34.0520015|-118.3829966
34.0747395|-118.4860693
34.0437403|-118.3986411
34.0544423|-118.4766216
34.0469053|-118.3866829
34.0712010|-118.4757702
34.0481839|-118.4233607
34.0645629|-118.4378163
34.0878400|-118.4172916
34.0654001|-118.4762406
34.0497960|-118.4920603
34.0405663|-118.4876503
34.0392301|-118.4606904
34.0556141|-118.4830701
34.0552729|-118.4829473
34.0875635|-118.4243843
34.0410307|-118.4843027
34.0773122|-118.4341775
34.0420441|-118.3860561
34.0708182|-118.3857252
